GP,Date,Location,Opponent,GF,GA,Result,OverTime,Unnamed: 8,S,PIM,PPG,PPO,SHG,CF,CA,CF%,FF,FA,FF%,FOW,FOL,FO%,oZS%,PDO,team,Home,Visitor,HG,AG
62,2023-03-02,,Toronto Maple Leafs,1,2,L,,,34,4,0,2,0,50,42,54.3,33,36,47.8,23,29,44.2,48.7,92.9,Calgary Flames,Calgary Flames,Toronto Maple Leafs,1,2
63,2023-03-04,,Minnesota Wild,0,3,L,,,33,4,0,2,0,52,58,47.3,37,44,45.7,23,35,39.7,44.2,90.0,Calgary Flames,Calgary Flames,Minnesota Wild,0,3
64,2023-03-06,@,Dallas Stars,5,4,W,,,33,4,1,4,1,47,48,49.5,38,40,48.7,31,25,55.4,61.3,109.5,Calgary Flames,Dallas Stars,Calgary Flames,4,5
65,2023-03-07,@,Minnesota Wild,1,0,W,SO,,40,8,0,5,0,46,48,48.9,27,41,39.7,23,19,54.8,40.7,100.0,Calgary Flames,Minnesota Wild,Calgary Flames,0,1
66,2023-03-10,,Anaheim Ducks,1,3,L,,,18,4,0,0,0,63,33,65.6,43,24,64.2,25,13,65.8,69.2,83.3,Calgary Flames,Calgary Flames,Anaheim Ducks,1,3
67,2023-03-12,,Ottawa Senators,5,1,W,,,31,6,0,4,0,65,37,63.7,44,27,62.0,29,26,52.7,52.5,106.5,Calgary Flames,Calgary Flames,Ottawa Senators,5,1
68,2023-03-14,@,Arizona Coyotes,3,4,L,OT,,25,4,0,1,1,62,46,57.4,48,37,56.5,28,23,54.9,62.5,95.2,Calgary Flames,Arizona Coyotes,Calgary Flames,4,3
69,2023-03-16,@,Vegas Golden Knights,7,2,W,,,19,9,0,4,0,54,35,60.7,39,19,67.2,17,20,45.9,42.1,108.9,Calgary Flames,Vegas Golden Knights,Calgary Flames,2,7
70,2023-03-18,,Dallas Stars,5,6,L,OT,,26,2,0,3,0,59,43,57.8,46,32,59.0,30,22,57.7,51.9,88.6,Calgary Flames,Calgary Flames,Dallas Stars,5,6
71,2023-03-20,@,Los Angeles Kings,2,8,L,,,39,8,2,5,0,35,45,43.8,22,34,39.3,24,23,51.1,44.5,88.3,Calgary Flames,Los Angeles Kings,Calgary Flames,8,2
72,2023-03-21,@,Anaheim Ducks,5,1,W,,,20,10,1,3,0,54,33,62.1,47,26,64.4,29,22,56.9,62.9,108.8,Calgary Flames,Anaheim Ducks,Calgary Flames,1,5
73,2023-03-23,,Vegas Golden Knights,2,3,L,,,32,4,0,1,0,79,57,58.1,48,44,52.2,26,37,41.3,55.8,92.9,Calgary Flames,Calgary Flames,Vegas Golden Knights,2,3
74,2023-03-25,,San Jose Sharks,5,3,W,,,31,2,0,3,0,59,49,54.6,48,35,57.8,27,28,49.1,43.9,108.2,Calgary Flames,Calgary Flames,San Jose Sharks,5,3
75,2023-03-28,,Los Angeles Kings,2,1,W,,,33,6,0,2,0,55,47,53.9,45,36,55.6,17,25,40.5,51.7,100.1,Calgary Flames,Calgary Flames,Los Angeles Kings,2,1
76,2023-03-31,@,Vancouver Canucks,5,4,W,OT,,20,12,1,2,0,65,34,65.7,45,25,64.3,18,28,39.1,80.5,95.7,Calgary Flames,Vancouver Canucks,Calgary Flames,4,5
77,2023-04-02,,Anaheim Ducks,5,4,W,,,22,4,0,1,0,76,36,67.9,60,28,68.2,32,30,51.6,70.0,90.3,Calgary Flames,Calgary Flames,Anaheim Ducks,5,4
78,2023-04-04,,Chicago Blackhawks,3,4,L,,,23,2,0,0,0,74,41,64.3,51,32,61.4,26,26,50.0,62.9,91.4,Calgary Flames,Calgary Flames,Chicago Blackhawks,3,4
79,2023-04-05,@,Winnipeg Jets,3,1,W,,,35,16,1,5,0,35,47,42.7,30,38,44.1,25,21,54.3,53.4,113.0,Calgary Flames,Winnipeg Jets,Calgary Flames,1,3
80,2023-04-08,@,Vancouver Canucks,2,3,L,SO,,33,4,0,3,1,58,46,55.8,45,35,56.3,21,20,51.2,48.8,99.1,Calgary Flames,Vancouver Canucks,Calgary Flames,3,2
81,2023-04-10,,Nashville Predators,2,3,L,SO,,29,8,0,6,0,63,32,66.3,40,30,57.1,17,20,45.9,57.4,96.3,Calgary Flames,Calgary Flames,Nashville Predators,2,3
82,2023-04-12,,San Jose Sharks,3,1,W,,,24,2,0,2,0,80,45,64.0,57,30,65.5,30,32,48.4,68.1,101.7,Calgary Flames,Calgary Flames,San Jose Sharks,3,1
